Gene,log2FoldChange
CDK18,5.682486631120048
MFSD4,0.7120111659279409
ELK4,-1.5305828673792352
NUCKS1,0.1646117448277758
RAB29,-0.9223494702224222
SLC41A1,-0.8659612639134562
C1orf186,6.318218806425554
SRGAP2,-1.9861844784815783
IKBKE,-2.8654986444940738
RASSF5,-4.978891415308386
EIF2D,0.348162478243877
DYRK3,0.9602737209939493
MAPKAPK2,-1.3065681453399551
FCMR,-5.0278724581990915
PIGR,3.459767364497639
PFKFB2,0.05979711635861471
YOD1,-1.23688347772811
CD55,-3.6247053338789654
CD46,-0.17708486991347402
C1orf132,-0.5222688534810973
PLXNA2,-1.7647484384568537
G0S2,-0.36712059404338837
C1orf74,0.21797218284956574
IRF6,2.326673520952273
DIEXF,0.05994768128080874
HHAT,0.09322414574895789
RCOR3,-0.6049009907676138
TRAF5,-3.795105153982998
LINC00467,1.5074164872404079
SLC30A1,-0.9822698547032553
LPGAT1,-0.6719195148869576
INTS7,-1.8192197719473502
PPP2R5A,-1.6617440641964196
TMEM206,-3.2895810368722826
NENF,1.5441778914784177
RP11-61J19.5,-0.12280639505875658
ATF3,1.2273450575809943
NSL1,-0.5698071569983136
TATDN3,-0.7905843527749569
FLVCR1-AS1,-2.585355750162677
ANGEL2,-1.2075153157511596
RPS6KC1,-2.1897565950982583
SMYD2,1.4161224152223129
KCTD3,3.8666620654216715
GPATCH2,-0.864467419035345
RRP15,-0.025032033092096263
LYPLAL1,1.4322734187487431
EPRS,-0.02008917903808078
BPNT1,-0.28214843018395763
IARS2,0.19901016871304394
RAB3GAP2,-0.7392223969836835
C1orf115,1.907734272285608
MARC2,3.3025894419937503
MARC1,-0.8282342327537375
DUSP10,-1.351467275461344
TAF1A,-1.676621617125521
TAF1A-AS1,0.23260129049074577
MIA3,-1.6572797732212967
AIDA,0.184748345217937
BROX,-0.47274874853020593
RP11-452F19.3,-0.4204438514947305
DISP1,-0.5768932647668995
CAPN2,-0.7016056202517136
TP53BP2,-1.268022561912055
FBXO28,-1.0905217629352606
DEGS1,0.36392690334931665
NVL,-1.2853270851567122
CNIH4,0.8681967987586371
WDR26,-1.5554790105121692
CNIH3,0.7265337563787029
LBR,-2.0678815742004644
ENAH,1.3325034203837853
SRP9,0.6654177350533307
EPHX1,0.6072401333915344
TMEM63A,-0.41631260537527126
PYCR2,-1.2484377836892468
SDE2,-1.8221429418987691
H3F3A,-0.8357072415371671
ACBD3,-0.24710454828800513
LIN9,-1.311294496433881
PARP1,-1.4319008381267795
PSEN2,-1.1560717862384162
ADCK3,-0.13377808375545214
CDC42BPA,1.4434918992340275
SNAP47,-1.9652226990599622
JMJD4,-0.7484730143996355
ARF1,-0.039119682809970545
C1orf35,-0.1773157142096499
MRPL55,0.4261459842570558
GUK1,0.7902971082758958
IBA57,-0.35398884487125526
OBSCN,1.461460930241653
TRIM11,-2.291912529196983
RNF187,1.0200675401420856
RAB4A,0.2270073956420828
NUP133,-1.5340695534610678
URB2,-2.6202421535154534
GALNT2,-0.6687742489701544
COG2,-1.3304885299348976
C1orf198,0.7451775072013674
TTC13,-4.305784361108371
ARV1,0.39036684580005604
C1orf131,-1.2079534010999882
GNPAT,-0.31394069866744984
EXOC8,-1.9200287056546106
SPRTN,-2.6713040282823277
EGLN1,0.4781037364629015
RP11-295G20.2,-0.11643222187735504
TSNAX,-1.2616387879566475
NTPCR,1.7479836866092946
RP5-827C21.4,-1.5268492133463443
COA6,0.3836354539161803
IRF2BP2,0.393982810277451
TOMM20,0.6027516520953805
RBM34,-0.6584557901735869
ARID4B,-2.289084879954645
GGPS1,-0.3861796620775458
TBCE,0.01338019243604343
B3GALNT2,-1.8159054681230742
LYST,-4.176403883243645
GPR137B,0.272598527260135
ERO1B,-1.9482448507532597
EDARADD,-3.125549269291774
LGALS8,-0.4450464654456502
HEATR1,-1.0453354324913722
MTR,0.3923390632719756
FH,0.2905020048532335
KMO,1.3076856159354004
OPN3,0.03131483292120328
CEP170,-1.3019592274094403
SDCCAG8,-0.035979345274369155
AKT3,-1.4263902526399515
ADSS,-1.6996548434202743
DESI2,-0.656930190700336
COX20,0.8143053640292447
HNRNPU-AS1,0.21821948464855254
HNRNPU,-0.8123212167702459
EFCAB2,0.5900798169121871
SMYD3,-0.652551959353877
TFB2M,-0.2115139654231816
CNST,-3.0978624253285174
SCCPDH,1.2661889324076137
AHCTF1,-1.7653951891102333
ZNF670,-1.0933776666739754
ZNF669,-2.4737663468435827
ZNF124,-1.5776703966435404
ZNF496,-0.2983955909482301
SH3BP5L,-1.2216378322823482
ZNF672,-1.0131575659791656
ZNF692,-0.5956329593263153
PGBD2,-2.2240173713601346
SH3YL1,1.498705785754072
ACP1,0.8121833554887194
TMEM18,0.8989031737273251
TSSC1,-0.8718710268062833
TRAPPC12,-0.7298395027564818
ADI1,1.9622768628663478
AC108488.4,0.5962978710012357
RNASEH1,-1.2973737552666489
RNASEH1-AS1,0.3367072105509857
RPS7,-0.3486098358532216
COLEC11,0.19249253168236252
RNF144A,-1.875098210682327
ID2,-1.6833033929759227
KIDINS220,-1.01884077192139
MBOAT2,0.56030034791581
ASAP2,0.5618492279038517
ITGB1BP1,-0.29882660878976475
CPSF3,-1.1029370627384554
IAH1,0.540225073800244
ADAM17,-1.91566039790191
YWHAQ,0.6754649614433058
TAF1B,-0.7323950934948795
KLF11,-0.03537276092806109
HPCAL1,1.480517559965449
ODC1,-0.5302716986000023
NOL10,-0.6075946361360011
PDIA6,0.650015952675545
PQLC3,-0.8659121728174102
ROCK2,-0.6663313934465988
E2F6,-0.9664681836261384
LPIN1,-3.072068070977717
TRIB2,-1.2054973310570978
NBAS,-0.8751119809004039
DDX1,0.4768473596318794
SMC6,-1.4863770735040607
RDH14,-0.040979887372438295
TTC32,-0.367425112530071
WDR35,0.5966037659906219
LAPTM4A,2.2308192123611446
SDC1,3.242751727419382
PUM2,-1.7082655506736675
RHOB,1.8328728293441046
HS1BP3,1.3322440897386265
LDAH,-1.0102270494346315
ATAD2B,-3.182962068571362
UBXN2A,-0.8811325048411002
C2orf44,-1.1696103895734884
FKBP1B,-1.2851592202605011
SF3B6,0.49206270368639127
FAM228B,-0.07304495063756988
TP53I3,3.043200761614681
ITSN2,-2.2428125789876017
NCOA1,-2.608231467375108
PTRHD1,-0.7360638309078359
DNAJC27,-1.2958797952662102
DNAJC27-AS1,0.9305727922868211
DNMT3A,-2.10745165975703
DTNB,-1.3851252317857499
ASXL2,-1.8550966709272334
KIF3C,-0.8882218317639028
RAB10,-0.3557019781900168
GAREM2,-1.2831164716046557
HADHA,-0.043308203432629346
HADHB,1.0751856901814676
EPT1,-1.4591382636691739
SLC35F6,0.6863336896907634
MAPRE3,1.228105053800988
TMEM214,-0.0703618493057739
AGBL5,2.0166664001579333
OST4,-0.18189992303643052
KHK,4.084658033542544
PREB,-0.791134856657403
SLC5A6,-1.2104338513352837
ATRAID,1.0361737650696707
CAD,-1.5655500589591886
MPV17,0.7604951765552295
GTF3C2,-1.057892734931652
EIF2B4,-0.7132223827735039
SNX17,-0.7576146991285483
PPM1G,-1.4056611418664375
NRBP1,-1.2793460783562705
KRTCAP3,3.53725367882324
IFT172,0.31886619526493126
ZNF512,-0.3014214620068994
CCDC121,-0.36213120065928245
GPN1,-0.5716736397756095
SUPT7L,-0.8509954504176132
SLC4A1AP,-0.6836288076462512
MRPL33,0.11625171650342156
RBKS,0.3103388264089146
BRE,0.6324791957470058
FOSL2,-0.31312898519567167
PPP1CB,-0.18608341727348318
TRMT61B,-0.3924167364061197
WDR43,-0.6489538988914513
CLIP4,-2.134337244829412
YPEL5,-1.2683179007480734
LBH,-3.4641673144917
LCLAT1,-1.0900033251833405
GALNT14,6.524526277210064
MEMO1,-1.8684212186324871
DPY30,1.091765857253718
SPAST,-2.3624862326148834
SLC30A6,-1.1647892104369153
YIPF4,-1.0759043188558428
BIRC6,-1.7697047710128617
TTC27,-0.631508281244213
RASGRP3,-0.8177664709569068
FAM98A,0.1625274002986595
LINC01320,7.893699854435684
CRIM1,1.2806937646677201
FEZ2,-0.5748029144982649
STRN,-1.541052445821991
HEATR5B,-1.3894408469486066
GPATCH11,-1.0703481416118525
EIF2AK2,-0.5463158931651956
CEBPZOS,0.5178835393791266
CEBPZ,-0.2174215688580694
NDUFAF7,-0.6043589347310562
PRKD3,-1.3896039220966765
QPCT,1.4257434353986445
CDC42EP3,-4.14241847340229
RMDN2,-0.43073056057375636
ATL2,-0.4007984577208129
HNRNPLL,-3.0157581951228014
GALM,-1.463592347597344
SRSF7,-2.460656956862134
GEMIN6,0.19477255992338163
DHX57,-1.2589290665169883
MORN2,3.2612224174115525
SOS1,-1.2203983080506995
MAP4K3,-0.9202242416155676
AC007246.3,0.8132662310472745
THUMPD2,-0.367629918683971
EML4,-0.9884343192511669
COX7A2L,0.27987560125524286
MTA3,0.5095080252113494
HAAO,3.2342029715345593
ZFP36L2,-3.320636226116959
THADA,-1.0857097449900173
DYNC2LI1,3.5999480159183928
LRPPRC,-0.19086715264548212
PPM1B,-1.9686321988253477
SLC3A1,6.2539350107215625
PREPL,0.2864649168673174
CAMKMT,-1.094652288739732
SRBD1,-1.4659209389199244
PRKCE,-2.1152949610288165
EPAS1,-1.7382828372504986
ATP6V1E2,-0.9253427832161338
RHOQ,-0.6767067629450917
PIGF,0.2590303226713605
CRIPT,0.07069171806246681
MCFD2,1.374155699643333
TTC7A,-1.96503894391436
CALM2,-0.012091558236816036
MSH2,-0.8480374687325449
MSH6,-0.6361871178620223
FBXO11,-1.483222900391941
FOXN2,-3.801638710548356
PPP1R21,-0.5406613376859972
ASB3,-1.1992658289259612
CHAC2,-3.9306227940137064
ERLEC1,-0.35946603037265756
PSME4,-2.6437271600607954
ACYP2,-0.8288353885121821
SPTBN1,0.3741807174264623
RTN4,1.247678888246546
RPS27A,-0.600101980504898
MTIF2,0.13304311128494845
CCDC88A,-2.220453018178688
CFAP36,2.0507999523873863
PPP4R3B,-0.4803167714371618
RP11-554J4.1,-1.2353149107416639
PNPT1,-1.2929194421927008
VRK2,-1.1468296034688041
FANCL,0.2976330366695523
PAPOLG,-2.576510154601108
REL,-3.5494990379034657
PUS10,-0.6706363025786674
PEX13,-0.43081277296465875
KIAA1841,-1.2385102313142338
C2orf74,0.739078865097099
AHSA2,-0.47456427918770766
USP34,-1.5162938695675798
RP11-355B11.2,-1.0682061568313523
XPO1,-0.747528096028616
FAM161A,1.6436510933275497
CCT4,-0.3815203046989405
COMMD1,-0.02556728775544154
B3GNT2,-2.340488862743258
EHBP1,0.6282930924288601
WDPCP,-0.18964796569404332
MDH1,0.6219345455201546
UGP2,-0.3314366904422201
VPS54,-1.0737679268408635
PELI1,-2.513744862645904
AC074289.1,-0.6682536493018529
LGALSL,0.10617286486571545
AFTPH,-0.8468595216139185
SERTAD2,-0.6768450518002438
SLC1A4,-3.8859510579768948
CEP68,-1.0447678641195983
RAB1A,0.6412151784331006
ACTR2,-2.2545921585846624
SPRED2,0.15265880413289484
ETAA1,0.24518378355357426
C1D,0.10439142831548026
WDR92,-1.9422070110025431
PNO1,-0.3386981507497625
PPP3R1,-2.2191941511436983
FBXO48,-0.06894585509051142
APLF,-0.40266477111247534
ARHGAP25,-5.287142682998281
GFPT1,-0.20922226048360676
NFU1,0.734642382582565
AAK1,-2.4770562491567767
ANXA4,4.7562860988773386
GMCL1,-0.6266778019927152
SNRNP27,0.003234591360417956
MXD1,-2.312392347014554
PCBP1,-0.01127971476487499
AC016700.5,1.378062442874086
C2orf42,-1.7086843668871043
TIA1,-1.446075797734631
PCYOX1,1.1795162564473742
SNRPG,-0.24154727155178016
FAM136A,0.3226520920229498
ANKRD53,-0.5878992007533653
TEX261,-0.4393687677919313
NAGK,-1.2423996498332337
MCEE,0.11337405361151781
MPHOSPH10,-0.9516153837023871
PAIP2B,1.3361089190185225
ZNF638,-1.0522143366302135
EXOC6B,-0.2866162636256678
SPR,3.912866500010738
SFXN5,-1.3245842157273386
RAB11FIP5,1.985079441989171
SMYD5,0.5624582243716146
PRADC1,-0.2520574149737289
CCT7,0.10416203913255087
ALMS1,-1.0937783169243842
NAT8,5.070030840639075
TPRKB,0.3127644390633641
DUSP11,-1.0244203832128909
STAMBP,0.3073362780670762
DGUOK,-0.38323944680444394
BOLA3,1.1622526402109454
BOLA3-AS1,-0.5900931159236447
MOB1A,-1.6118740471649484
MTHFD2,-2.4382872218283924
DCTN1,-0.5093549200248774
WDR54,1.5164223605596172
RTKN,3.1119405311703097
WBP1,0.5020522575887357
MOGS,-1.6464825201779092
MRPL53,-0.11770330640452627
CCDC142,-1.2116769001736847
TTC31,-1.0589454373558338
LBX2-AS1,2.099130795129936
PCGF1,0.47070864340544344
AUP1,-0.4887245249073213
HTRA2,-0.17309165942105698
DOK1,-2.8548908791644685
SEMA4F,-1.5812696555247197
HK2,1.533083343368195
POLE4,-0.5204187413918554
MRPL19,0.2133736688021921
GCFC2,-0.6987119822644001
SUCLG1,0.292049669684278
TMSB10,0.687453999509364
KCMF1,-0.5674319259233901
TGOLN2,-0.29531725280727167
RETSAT,1.1084348621811608
ELMOD3,-1.2480176191188954
CAPG,-0.04937823424024276
MAT2A,-0.6321791687375319
GGCX,-0.44188644236545227
VAMP8,-0.004546267684532773
VAMP5,-0.06532995772185433
RNF181,0.8642135257066432
TMEM150A,1.3743989777021977
USP39,-1.7343824029188868
C2orf68,-0.6901173506821536
GNLY,-7.343534501617399
ST3GAL5,-2.2299423649289953
POLR1A,-1.6738160069841594
PTCD3,-0.7107295330656677
IMMT,-0.4317794686205597
RP11-301O19.1,-0.8363755043309172
MRPL35,0.06600659292110708
KDM3A,-0.10911647500873436
CHMP3,0.11976712188737162
RNF103,-1.3005648881664968
RMND5A,-2.4271175758290773
CD8A,-5.237224800580588
CD8B,-4.844720906379392
LINC00152,-1.9191414834059775
KRCC1,-0.29717073042670483
THNSL2,4.6263695888051055
EIF2AK3,-1.564637669197549
AC062029.1,-0.6589698764475622
RPIA,-2.265427452852277
IGKC,-5.4869596472797655
MRPS5,-0.046415519418968126
ZNF514,0.63345099012074
ZNF2,-1.6242247001942907
FAHD2A,0.0014157806593289824
RP11-440D17.3,2.0069612159948567
ANKRD36C,-1.7858739698218733
DUSP2,-4.408586362543668
STARD7,-1.0121906423630906
TMEM127,-1.1057144243066093
CIAO1,-0.8059480679152183
SNRNP200,-1.1434161820164512
ARID5A,-3.872224028179438
KANSL3,-1.0031819972403422
LMAN2L,0.8880645293331955
ANKRD39,-0.15259159717026052
SEMA4C,-1.458002219484831
FAHD2B,-1.7450050702368018
ANKRD36,-1.0208439929067683
ANKRD36B,-1.2645662037035936
COX5B,0.9533007731962339
ACTR1B,-0.29011958139210736
TMEM131,-1.2727184681585864
INPP4A,-3.859808602196658
COA5,0.6527396314652303
UNC50,0.06934582926284129
MGAT4A,-3.261051220658875
TSGA10,0.4560648820173188
LIPT1,-0.4826980905546262
MITD1,-0.44075653429720224
MRPL30,0.0317743786162644
TXNDC9,-0.3809188163971533
EIF5B,-0.1867060277013718
REV1,-1.3060804783047666
PDCL3,-0.7397309750233867
RPL31,0.04479385461327491
TBC1D8,-0.2679052186892275
CNOT11,0.060494341938560965
RNF149,-0.6857013213472015
MAP4K4,-1.0596230477265258
IL1R1,2.1926088026491852
MFSD9,-0.8913663673359228
MRPS9,-0.31250130219460237
TGFBRAP1,-0.7393118894367018
C2orf49,-0.6898159344813696
FHL2,4.286870064343062
NCK2,-0.6848774038251775
UXS1,-0.5893414512822321
GCC2,-0.6306277493340601
LIMS1,-1.5022905681614616
RANBP2,-2.3598256590529747
CCDC138,-1.4270103485141632
SEPT10,2.2200601621479645
MALL,4.016638380532207
NPHP1,3.315843140114962
LINC00116,0.43254422732942815
BCL2L11,-1.9674672404490223
MIR4435-2HG,-0.6787547041125838
AC017002.2,-1.9837118228702812
ANAPC1,-1.153413814826797
MERTK,-2.546647468254686
TMEM87B,-1.236971341974532
ZC3H8,-1.116756689971419
ZC3H6,-0.4386244369602818
POLR1B,-1.3216956555234565
CHCHD5,0.2897173829692671
AC079922.3,-2.9935047957110514
SLC20A1,-2.741063882058005
PSD4,-1.6262106616582825
PAX8,5.231326577923974
CBWD2,0.14608718147795902
RABL2A,0.32372333776215517
SLC35F5,1.6038971180543016
ACTR3,-1.279280683977082
DDX18,-0.19253629732478428
CCDC93,-1.0708072911061168
INSIG2,2.0962970678182784
STEAP3,2.6886718438247126
C2orf76,-0.4265692915751448
DBI,0.6681735923189198
TMEM177,1.1049521149018042
PTPN4,-3.466962581404985
EPB41L5,1.4747599000441132
TMEM185B,-1.1715345139180822
RALB,0.8685633054415798
CLASP1,-1.2134163323098082
NIFK-AS1,-0.31909731765055344
NIFK,-0.17370434219101533
TSN,-0.2801931613086975
GYPC,-0.9059503716139158
BIN1,-0.8211449624923863
ERCC3,-1.0405247690505994
MAP3K2,-1.1138471147331475
IWS1,-1.9521264162217606
WDR33,-1.1282920035373378
POLR2D,-0.6789730444831186
AMMECR1L,-0.7776643133918503
RP11-395A13.2,-0.27455744399378657
SAP130,-1.405409266227578
UGGT1,-1.5837235952797424
HS6ST1,-0.6504252553989429
SMPD4,-0.8349629536951955
MZT2B,0.7295362928662191
CCDC115,0.034276612737567366
IMP4,-0.08192653898453943
PTPN18,-0.8824419044216282
FAM168B,-0.6532305398026613
PLEKHB2,0.028053829914685864
MZT2A,0.9925995257418767
MGAT5,-2.3562046600834416
CCNT2-AS1,-1.1156433314945307
ACMSD,5.38365572776152
CCNT2,-1.3807487782850965
RAB3GAP1,-0.18641492501352153
ZRANB3,-0.34884215226232296
R3HDM1,-1.9899699137590525
UBXN4,-0.06894433813536059
MCM6,-1.2164523877281508
DARS,1.7552545449001151
DARS-AS1,1.429703487295238
CXCR4,-3.5690184784526284
HNMT,2.204834351649906
SPOPL,-0.958303300989203
KYNU,-3.0346148849091024
GTDC1,-1.926674519162619
ZEB2,-2.2180932835996896
ZEB2-AS1,-1.6057538542769794
ORC4,0.49282093002008326
MBD5,-1.2806688446471632
EPC2,-1.6693846915499047
MMADHC,0.2528403205430865
AC144449.1,2.286151465748409
RBM43,0.8512898767210859
NMI,-0.25546382923250155
RIF1,-0.5066632080459229
ARL5A,-0.450981750097024
STAM2,-0.5550562606256397
FMNL2,0.48974675474448354
PRPF40A,-0.9839991352524216
ARL6IP6,-0.6843829604589482
NR4A2,-4.490239307877372
GPD2,-1.2275390632625414
CYTIP,-6.10779854817984
ACVR1,-0.008644636979915757
PKP4,2.7646333105289873
TANC1,0.5847965730248375
WDSUB1,0.0443319930099178
BAZ2B,-0.9587462986285751
MARCH7,-1.713616449670882
CD302,-5.756385450575568
RBMS1,-2.2695629845922314
TANK,-1.7167440223630732
PSMD14,-0.11600868829357018
DPP4,2.735614789677212
IFIH1,-0.8206498720688775
GCA,-0.8247170042411768
COBLL1,1.859278300933303
TTC21B,0.32669277750325243
STK39,-0.012240827599921629
CERS6,-0.8685367438945766
LRP2,5.6257588860203915
FASTKD1,-1.144028863597378
PPIG,-0.9560264760893993
PHOSPHO2,0.3750684031084092
KLHL23,-1.6412023302118688
SSB,-0.26504528193938304
METTL5,0.7429509518543994
UBR3,-0.6068515284863644
GORASP2,-0.8498273327869507
TLK1,-1.4987334569295772
METTL8,-1.1558759264346863
DCAF17,-1.8801192025767606
CYBRD1,-2.0284355005450063
DYNC1I2,0.19724774325397051
SLC25A12,-1.489623559044481
HAT1,-0.7783511693283941
METAP1D,0.5739283745969543
ITGA6,-0.9965303416516286
AC093818.1,1.00244981788668
PDK1,1.2110091459423886
AC013461.1,0.1203742762348457
SP3,-1.584098302557167
OLA1,0.817596276540947
CIR1,-0.29929369134753553
SCRN3,-0.19351970181888972
GPR155,-2.650400204143024
AC010894.3,1.9170025973370965
WIPF1,-3.9892219091333674
ATF2,-0.6156154639619228
ATP5G3,0.9138898036687668
KIAA1715,0.441206948277371
MTX2,0.8611438905741284
LINC01116,4.464093166927027
HNRNPA3,-1.1548717935354116
NFE2L2,-0.26107275738779673
AGPS,-0.21353497041425418
TTC30B,0.6303362631568211
TTC30A,1.9178601838884954
RBM45,-1.0800903663872472
AC009948.5,-1.5490180177060806
PRKRA,0.3549674189666023
FKBP7,0.6837281506367529
PLEKHA3,-0.9063121848938389
TTN-AS1,-1.8457543492155115
SESTD1,0.3379800836894767
CWC22,-1.1349173603881133
UBE2E3,0.39638817999837755
ITGA4,-5.6243220118401895
SSFA2,-0.057845311317530054
DNAJC10,-0.9535101332643685
FRZB,-0.8529727216311773
NCKAP1,1.9818632141408372
NUP35,-0.20939528382192485
ZC3H15,-0.435593055837253
ITGAV,2.048655228262742
CALCRL,-1.0195505435129832
TFPI,4.517830912871643
WDR75,-0.6369963441250522
SLC40A1,-0.050674729391339234
ASNSD1,-0.6798861100140985
ANKAR,-0.9447664250599107
OSGEPL1,-0.11181694189903103
ORMDL1,-0.9450825913708225
PMS1,-1.2959605385551765
C2orf88,1.4288732365316097
HIBCH,0.4822499026382456
INPP1,0.00604825196589331
MFSD6,-2.5757153500514316
NEMP2,-1.7876669071648406
NAB1,-1.861198809971729
GLS,0.9779915310030043
STAT1,-0.3147835223341144
STAT4,-5.353540931521659
MYO1B,0.7031358147925363
NABP1,-2.0804511639581817
SDPR,-2.0303325403218238
SLC39A10,-0.6735397165557699
STK17B,-4.400462992951547
CCDC150,2.8617789704331957
GTF3C3,-0.8681969279580918
ANKRD44,-5.00868684597984
SF3B1,-1.5907892817939424
COQ10B,-1.601206999198089
HSPD1,0.16725798079464005
HSPE1,-0.5270525959572333
MOB4,-1.5579079538588199
MARS2,-2.2356655321055023
C2orf69,-1.3766080115663248
TYW5,-0.9115029744063888
C2orf47,0.22157115262479676
SPATS2L,2.6289105344084636
KCTD18,-0.4093759943197937
AOX1,3.16333353374108
BZW1,-1.0804419021445746
CLK1,-1.5018546420358363
PPIL3,0.022962579203663486
NIF3L1,-0.43932062466057986
ORC2,-0.768368801844335
FAM126B,-1.5117403640053249
NDUFB3,0.5411709514258365
CFLAR,-0.3701069466951856
CASP8,-1.7662713111920292
TRAK2,-1.7164850060608658
STRADB,1.469207275945266
TMEM237,1.2073548047924063
ALS2,-0.2312490313312979
SUMO1,0.34018879287634446
NOP58,-1.5976938347906913
BMPR2,-0.5058848687382068
FAM117B,-1.4562980032772523
ICA1L,0.03794876706612749
WDR12,0.30788567268419065
NBEAL1,-0.23249939746533943
CYP20A1,-1.501544464949065
ABI2,0.4508383589950899
INO80D,-0.963118223966455
NDUFS1,0.1952748018033017
EEF1B2,-0.34307987044648547
FASTKD2,-0.38983055082290524
KLF7,0.6068396764128005
CREB1,-1.7083735299629654
METTL21A,-1.383672191765621
CCNYL1,-1.2584681905812827
FZD5,2.8570575400003593
PLEKHM3,-1.6192381058608605
IDH1,0.30520476399236435
IDH1-AS1,0.6239486913032702
PIKFYVE,-2.0430645730116064
MAP2,-0.346697366240321
RPE,-0.24092440350771605
KANSL1L,2.7122131554884263
LANCL1,-0.6805677491964083
SPAG16,1.511126779532662
BARD1,-1.8101182510285034
ATIC,-0.2555938864517306
PECR,1.4841643851052322
TMEM169,-0.8532531913247313
XRCC5,-0.8253996242651463
SMARCAL1,-1.2773886006458595
RPL37A,0.2475735376273487
IGFBP5,0.6413256734601015
TNS1,2.9385067049915246
ARPC2,-2.0262165965716727
AAMP,0.3295697481471289
PNKD,0.46055381429610837
TMBIM1,0.6436253085044439
SLC11A1,-3.741506111621706
CTDSP1,-0.8989465291571063
USP37,-0.5382021371334441
RQCD1,-1.5053806492499004
ZNF142,-1.5587507323794625
BCS1L,0.6359460082633522
RNF25,-1.0754273209778313
CYP27A1,0.7602490560233653
NHEJ1,0.3379957672163376
SLC23A3,3.806554496523728
CNPPD1,0.7377645117206323
FAM134A,0.5976525838320271
ZFAND2B,-0.5839356274776769
ATG9A,-1.0043694214212768
ANKZF1,-0.2982762486139137
GLB1L,2.7959589614109337
STK16,0.3210630417733312
TUBA4A,-2.0809005947719093
DNAJB2,0.09429663617285503
DNPEP,0.6819184220975784
GMPPA,0.17988362990909046
CHPF,1.6918682672172873
STK11IP,-1.6749006231368833
FARSB,-0.2128399173805746
ACSL3,-1.9231216911055553
AP1S3,1.9748317381033618
WDFY1,-0.6136083600233985
MRPL44,0.5379760614358692
SERPINE2,3.1983875679094322
CUL3,-1.2037229007451151
RHBDD1,-0.5876106413873317
COL4A4,2.217423385784401
MFF,0.23266597564187158
AGFG1,-1.2091676114651955
TRIP12,-0.968535577325755
FBXO36,1.0762372946880776
SP110,-2.6663724186847624
SP140L,-2.2254120422033767
SP100,-1.8692534341017186
CAB39,-2.772137388146493
ITM2C,-3.611359345036559
PSMD1,-0.7906022043741463
ARMC9,1.1621179133576742
NCL,-0.7846700703861595
PTMA,-0.804571351924557
PDE6D,-1.1772652594905144
COPS7B,-1.0472434772478112
DIS3L2,-1.4203597483093457
TIGD1,-0.7898406483387048
EIF4E2,-0.348740940166058
GIGYF2,-0.5870105033023044
ATG16L1,-1.5129371325258163
DGKD,-2.695070816706822
USP40,1.407657491454894
ARL4C,-3.313356199081534
